nr,name,jahr,studierende_insg
10046,St. Wendel,2013,0
10046,St. Wendel,2014,0
10046,St. Wendel,2015,0
10046,St. Wendel,2016,0
10046,St. Wendel,2017,0
11000,"Berlin, Stadt",1995,41.2
11000,"Berlin, Stadt",1996,39.5
11000,"Berlin, Stadt",1997,39.1
11000,"Berlin, Stadt",1998,38.8
11000,"Berlin, Stadt",1999,39.3
11000,"Berlin, Stadt",2000,39.1
11000,"Berlin, Stadt",2001,40.8
11000,"Berlin, Stadt",2002,41.3
11000,"Berlin, Stadt",2003,42.4
11000,"Berlin, Stadt",2004,41.6
11000,"Berlin, Stadt",2005,40.3
11000,"Berlin, Stadt",2006,39
11000,"Berlin, Stadt",2007,39.4
11000,"Berlin, Stadt",2008,39.5
11000,"Berlin, Stadt",2009,40.7
11000,"Berlin, Stadt",2010,42.6
11000,"Berlin, Stadt",2011,46.3
11000,"Berlin, Stadt",2012,47.6
11000,"Berlin, Stadt",2013,48.6
11000,"Berlin, Stadt",2014,49.4
11000,"Berlin, Stadt",2015,50.1
11000,"Berlin, Stadt",2016,50.7
11000,"Berlin, Stadt",2017,52
12051,"Brandenburg an der Havel, Stadt",1995,6.8
12051,"Brandenburg an der Havel, Stadt",1996,10.1
12051,"Brandenburg an der Havel, Stadt",1997,13.2
12051,"Brandenburg an der Havel, Stadt",1998,15.2
12051,"Brandenburg an der Havel, Stadt",1999,18.2
12051,"Brandenburg an der Havel, Stadt",2000,21.1
12051,"Brandenburg an der Havel, Stadt",2001,24.3
12051,"Brandenburg an der Havel, Stadt",2002,26.4
12051,"Brandenburg an der Havel, Stadt",2003,29.6
12051,"Brandenburg an der Havel, Stadt",2004,31.9
12051,"Brandenburg an der Havel, Stadt",2005,33
12051,"Brandenburg an der Havel, Stadt",2006,34.1
12051,"Brandenburg an der Havel, Stadt",2007,35.9
12051,"Brandenburg an der Havel, Stadt",2008,38.6
12051,"Brandenburg an der Havel, Stadt",2009,41.6
12051,"Brandenburg an der Havel, Stadt",2010,41.6
12051,"Brandenburg an der Havel, Stadt",2011,41.5
12051,"Brandenburg an der Havel, Stadt",2012,41
12051,"Brandenburg an der Havel, Stadt",2013,39.1
12051,"Brandenburg an der Havel, Stadt",2014,36.7
12051,"Brandenburg an der Havel, Stadt",2015,36.5
12051,"Brandenburg an der Havel, Stadt",2016,36.4
12051,"Brandenburg an der Havel, Stadt",2017,36.7
12052,"Cottbus, Stadt",1995,26.7
12052,"Cottbus, Stadt",1996,30.4
12052,"Cottbus, Stadt",1997,34.6
12052,"Cottbus, Stadt",1998,38.5
12052,"Cottbus, Stadt",1999,45.2
12052,"Cottbus, Stadt",2000,50.8
12052,"Cottbus, Stadt",2001,52.2
12052,"Cottbus, Stadt",2002,52.8
12052,"Cottbus, Stadt",2003,54.6
12052,"Cottbus, Stadt",2004,57.2
12052,"Cottbus, Stadt",2005,55
12052,"Cottbus, Stadt",2006,54.7
12052,"Cottbus, Stadt",2007,59.1
12052,"Cottbus, Stadt",2008,64.9
12052,"Cottbus, Stadt",2009,73.4
12052,"Cottbus, Stadt",2010,81.4
12052,"Cottbus, Stadt",2011,83.1
12052,"Cottbus, Stadt",2012,118.4
12052,"Cottbus, Stadt",2013,112.9
12052,"Cottbus, Stadt",2014,73.7
12052,"Cottbus, Stadt",2015,67.5
12052,"Cottbus, Stadt",2016,63.2
12052,"Cottbus, Stadt",2017,61.5
12053,"Frankfurt (Oder), Stadt",1995,22.4
12053,"Frankfurt (Oder), Stadt",1996,29
12053,"Frankfurt (Oder), Stadt",1997,36.3
12053,"Frankfurt (Oder), Stadt",1998,41.3
12053,"Frankfurt (Oder), Stadt",1999,46.9
12053,"Frankfurt (Oder), Stadt",2000,52.7
12053,"Frankfurt (Oder), Stadt",2001,59.3
12053,"Frankfurt (Oder), Stadt",2002,66.5
12053,"Frankfurt (Oder), Stadt",2003,77
12053,"Frankfurt (Oder), Stadt",2004,77.8
12053,"Frankfurt (Oder), Stadt",2005,80.5
12053,"Frankfurt (Oder), Stadt",2006,79.1
12053,"Frankfurt (Oder), Stadt",2007,82.7
12053,"Frankfurt (Oder), Stadt",2008,91.2
12053,"Frankfurt (Oder), Stadt",2009,102.1
12053,"Frankfurt (Oder), Stadt",2010,107.3
12053,"Frankfurt (Oder), Stadt",2011,110.2
12053,"Frankfurt (Oder), Stadt",2012,114.7
12053,"Frankfurt (Oder), Stadt",2013,114.5
12053,"Frankfurt (Oder), Stadt",2014,112.4
12053,"Frankfurt (Oder), Stadt",2015,111.8
12053,"Frankfurt (Oder), Stadt",2016,115.3
12053,"Frankfurt (Oder), Stadt",2017,113.5
12054,"Potsdam, Stadt",1995,69.5
12054,"Potsdam, Stadt",1996,79.3
12054,"Potsdam, Stadt",1997,91.5
12054,"Potsdam, Stadt",1998,99.1
12054,"Potsdam, Stadt",1999,106.1
12054,"Potsdam, Stadt",2000,113.4
12054,"Potsdam, Stadt",2001,117
12054,"Potsdam, Stadt",2002,130.9
12054,"Potsdam, Stadt",2003,133.4
12054,"Potsdam, Stadt",2004,138.9
12054,"Potsdam, Stadt",2005,140.7
12054,"Potsdam, Stadt",2006,142.9
12054,"Potsdam, Stadt",2007,147.4
12054,"Potsdam, Stadt",2008,153.1
12054,"Potsdam, Stadt",2009,155.3
12054,"Potsdam, Stadt",2010,157.2
12054,"Potsdam, Stadt",2011,158.8
12054,"Potsdam, Stadt",2012,136.1
12054,"Potsdam, Stadt",2013,128.2
12054,"Potsdam, Stadt",2014,149.6
12054,"Potsdam, Stadt",2015,146.9
12054,"Potsdam, Stadt",2016,140.5
12054,"Potsdam, Stadt",2017,143.6
12060,Barnim,1995,11.3
12060,Barnim,1996,11.3
12060,Barnim,1997,10.2
12060,Barnim,1998,9.5
12060,Barnim,1999,8.8
12060,Barnim,2000,8.7
12060,Barnim,2001,8.7
12060,Barnim,2002,9.1
12060,Barnim,2003,9.9
12060,Barnim,2004,9.9
12060,Barnim,2005,9.6
12060,Barnim,2006,9.6
12060,Barnim,2007,10
12060,Barnim,2008,9.4
12060,Barnim,2009,10.1
12060,Barnim,2010,10.6
12060,Barnim,2011,11.5
12060,Barnim,2012,11.7
12060,Barnim,2013,11.6
12060,Barnim,2014,11.9
12060,Barnim,2015,12.1
12060,Barnim,2016,11.6
12060,Barnim,2017,11.9
12061,Dahme-Spreewald,1995,7.1
12061,Dahme-Spreewald,1996,7.7
12061,Dahme-Spreewald,1997,9.8
12061,Dahme-Spreewald,1998,12
12061,Dahme-Spreewald,1999,14
12061,Dahme-Spreewald,2000,17.4
12061,Dahme-Spreewald,2001,18.9
12061,Dahme-Spreewald,2002,19.2
12061,Dahme-Spreewald,2003,20.1
12061,Dahme-Spreewald,2004,20.5
12061,Dahme-Spreewald,2005,21.6
12061,Dahme-Spreewald,2006,23.1
12061,Dahme-Spreewald,2007,23.2
12061,Dahme-Spreewald,2008,25
12061,Dahme-Spreewald,2009,26.7
12061,Dahme-Spreewald,2010,27.3
12061,Dahme-Spreewald,2011,29.6
12061,Dahme-Spreewald,2012,29.5
12061,Dahme-Spreewald,2013,30.1
12061,Dahme-Spreewald,2014,28.9
12061,Dahme-Spreewald,2015,28.5
12061,Dahme-Spreewald,2016,26.9
12061,Dahme-Spreewald,2017,25.3
12062,Elbe-Elster,1995,0
12062,Elbe-Elster,1996,0
12062,Elbe-Elster,1997,0
12062,Elbe-Elster,1998,0
12062,Elbe-Elster,1999,0
12062,Elbe-Elster,2000,0
12062,Elbe-Elster,2001,0
12062,Elbe-Elster,2002,0
12062,Elbe-Elster,2003,0
12062,Elbe-Elster,2004,0
12062,Elbe-Elster,2005,0
12062,Elbe-Elster,2006,0
12062,Elbe-Elster,2007,0
12062,Elbe-Elster,2008,0
12062,Elbe-Elster,2009,0
12062,Elbe-Elster,2010,0
12062,Elbe-Elster,2011,0
12062,Elbe-Elster,2012,0
12062,Elbe-Elster,2013,0
12062,Elbe-Elster,2014,0
12062,Elbe-Elster,2015,0
12062,Elbe-Elster,2016,0
12062,Elbe-Elster,2017,0
12063,Havelland,1995,0
12063,Havelland,1996,0
12063,Havelland,1997,0
12063,Havelland,1998,0
12063,Havelland,1999,0
12063,Havelland,2000,0
12063,Havelland,2001,0
12063,Havelland,2002,0
12063,Havelland,2003,0.9
12063,Havelland,2004,0.9
12063,Havelland,2005,1.1
12063,Havelland,2006,1
12063,Havelland,2007,0.6
12063,Havelland,2008,0.6
12063,Havelland,2009,0.6
12063,Havelland,2010,0.6
12063,Havelland,2011,0.5
12063,Havelland,2012,0.4
12063,Havelland,2013,0.4
12063,Havelland,2014,0.4
12063,Havelland,2015,0.4
12063,Havelland,2016,0.5
12063,Havelland,2017,0.5
12064,Märkisch-Oderland,1995,0
12064,Märkisch-Oderland,1996,0
12064,Märkisch-Oderland,1997,0
12064,Märkisch-Oderland,1998,0
12064,Märkisch-Oderland,1999,0
12064,Märkisch-Oderland,2000,0
12064,Märkisch-Oderland,2001,0
12064,Märkisch-Oderland,2002,0
12064,Märkisch-Oderland,2003,0
12064,Märkisch-Oderland,2004,0
12064,Märkisch-Oderland,2005,0
12064,Märkisch-Oderland,2006,0
12064,Märkisch-Oderland,2007,0
12064,Märkisch-Oderland,2008,0
12064,Märkisch-Oderland,2009,0
12064,Märkisch-Oderland,2010,0
12064,Märkisch-Oderland,2011,0
12064,Märkisch-Oderland,2012,0
12064,Märkisch-Oderland,2013,0
12064,Märkisch-Oderland,2014,0
12064,Märkisch-Oderland,2015,0
12064,Märkisch-Oderland,2016,0
12064,Märkisch-Oderland,2017,0
12065,Oberhavel,1995,0
12065,Oberhavel,1996,0
12065,Oberhavel,1997,0
12065,Oberhavel,1998,0
12065,Oberhavel,1999,0
12065,Oberhavel,2000,0
12065,Oberhavel,2001,0
12065,Oberhavel,2002,0
12065,Oberhavel,2003,0
12065,Oberhavel,2004,0
12065,Oberhavel,2005,0
12065,Oberhavel,2006,0
12065,Oberhavel,2007,0
12065,Oberhavel,2008,1.2
12065,Oberhavel,2009,1.5
12065,Oberhavel,2010,1.2
12065,Oberhavel,2011,1.2
12065,Oberhavel,2012,1.3
12065,Oberhavel,2013,1.6
12065,Oberhavel,2014,1.7
12065,Oberhavel,2015,2.1
12065,Oberhavel,2016,2.4
12065,Oberhavel,2017,3
12066,Oberspreewald-Lausitz,1995,4.6
12066,Oberspreewald-Lausitz,1996,5.4
12066,Oberspreewald-Lausitz,1997,6.4
12066,Oberspreewald-Lausitz,1998,7.7
12066,Oberspreewald-Lausitz,1999,9.1
12066,Oberspreewald-Lausitz,2000,10.6
12066,Oberspreewald-Lausitz,2001,11.7
12066,Oberspreewald-Lausitz,2002,13
12066,Oberspreewald-Lausitz,2003,14.1
12066,Oberspreewald-Lausitz,2004,15.4
12066,Oberspreewald-Lausitz,2005,16.6
12066,Oberspreewald-Lausitz,2006,18
12066,Oberspreewald-Lausitz,2007,18.6
12066,Oberspreewald-Lausitz,2008,19.2
12066,Oberspreewald-Lausitz,2009,20.1
12066,Oberspreewald-Lausitz,2010,15.4
12066,Oberspreewald-Lausitz,2011,15.6
12066,Oberspreewald-Lausitz,2012,15.3
12066,Oberspreewald-Lausitz,2013,14.6
12066,Oberspreewald-Lausitz,2014,14.4
12066,Oberspreewald-Lausitz,2015,13.3
12066,Oberspreewald-Lausitz,2016,12.8
12066,Oberspreewald-Lausitz,2017,12.4
12067,Oder-Spree,1995,0
12067,Oder-Spree,1996,0
12067,Oder-Spree,1997,0
12067,Oder-Spree,1998,0
12067,Oder-Spree,1999,0
12067,Oder-Spree,2000,0
12067,Oder-Spree,2001,0
12067,Oder-Spree,2002,0
12067,Oder-Spree,2003,0
12067,Oder-Spree,2004,0
12067,Oder-Spree,2005,0
12067,Oder-Spree,2006,0
12067,Oder-Spree,2007,0
12067,Oder-Spree,2008,0
12067,Oder-Spree,2009,0
12067,Oder-Spree,2010,0
12067,Oder-Spree,2011,0
12067,Oder-Spree,2012,0
12067,Oder-Spree,2013,0
12067,Oder-Spree,2014,0
12067,Oder-Spree,2015,0
12067,Oder-Spree,2016,0
12067,Oder-Spree,2017,0
12068,Ostprignitz-Ruppin,1995,0
12068,Ostprignitz-Ruppin,1996,0
12068,Ostprignitz-Ruppin,1997,0
12068,Ostprignitz-Ruppin,1998,0
12068,Ostprignitz-Ruppin,1999,0
12068,Ostprignitz-Ruppin,2000,0
12068,Ostprignitz-Ruppin,2001,0
12068,Ostprignitz-Ruppin,2002,0
12068,Ostprignitz-Ruppin,2003,0
12068,Ostprignitz-Ruppin,2004,0
12068,Ostprignitz-Ruppin,2005,0
12068,Ostprignitz-Ruppin,2006,0
12068,Ostprignitz-Ruppin,2007,0
12068,Ostprignitz-Ruppin,2008,0
12068,Ostprignitz-Ruppin,2009,0
12068,Ostprignitz-Ruppin,2010,0
12068,Ostprignitz-Ruppin,2011,0
12068,Ostprignitz-Ruppin,2012,0
12068,Ostprignitz-Ruppin,2013,0
12068,Ostprignitz-Ruppin,2014,0
12068,Ostprignitz-Ruppin,2015,0.8
12068,Ostprignitz-Ruppin,2016,1.6
12068,Ostprignitz-Ruppin,2017,2.7
12069,Potsdam-Mittelmark,1995,0
12069,Potsdam-Mittelmark,1996,0
12069,Potsdam-Mittelmark,1997,0
12069,Potsdam-Mittelmark,1998,0
12069,Potsdam-Mittelmark,1999,0
12069,Potsdam-Mittelmark,2000,0
12069,Potsdam-Mittelmark,2001,0
12069,Potsdam-Mittelmark,2002,0
12069,Potsdam-Mittelmark,2003,0
12069,Potsdam-Mittelmark,2004,0
12069,Potsdam-Mittelmark,2005,0
12069,Potsdam-Mittelmark,2006,0
12069,Potsdam-Mittelmark,2007,0
12069,Potsdam-Mittelmark,2008,0
12069,Potsdam-Mittelmark,2009,0
12069,Potsdam-Mittelmark,2010,0
12069,Potsdam-Mittelmark,2011,0
12069,Potsdam-Mittelmark,2012,0
12069,Potsdam-Mittelmark,2013,0
12069,Potsdam-Mittelmark,2014,0
12069,Potsdam-Mittelmark,2015,0
12069,Potsdam-Mittelmark,2016,0
12069,Potsdam-Mittelmark,2017,0
12070,Prignitz,1995,0
12070,Prignitz,1996,0
12070,Prignitz,1997,0
12070,Prignitz,1998,0
12070,Prignitz,1999,0
12070,Prignitz,2000,0
12070,Prignitz,2001,0
12070,Prignitz,2002,0
12070,Prignitz,2003,0
12070,Prignitz,2004,0
12070,Prignitz,2005,0
12070,Prignitz,2006,0
12070,Prignitz,2007,0
12070,Prignitz,2008,0
12070,Prignitz,2009,0
12070,Prignitz,2010,0
12070,Prignitz,2011,0
12070,Prignitz,2012,0
12070,Prignitz,2013,0
12070,Prignitz,2014,0
12070,Prignitz,2015,0
12070,Prignitz,2016,0
12070,Prignitz,2017,0
12071,Spree-Neiße,1995,0
12071,Spree-Neiße,1996,0
12071,Spree-Neiße,1997,0
12071,Spree-Neiße,1998,0
12071,Spree-Neiße,1999,0
12071,Spree-Neiße,2000,0
12071,Spree-Neiße,2001,0
12071,Spree-Neiße,2002,0
12071,Spree-Neiße,2003,0
12071,Spree-Neiße,2004,0
12071,Spree-Neiße,2005,0
12071,Spree-Neiße,2006,0
12071,Spree-Neiße,2007,0
12071,Spree-Neiße,2008,0
12071,Spree-Neiße,2009,0
12071,Spree-Neiße,2010,0
12071,Spree-Neiße,2011,0
12071,Spree-Neiße,2012,0
12071,Spree-Neiße,2013,0
12071,Spree-Neiße,2014,0
12071,Spree-Neiße,2015,0
12071,Spree-Neiße,2016,0
12071,Spree-Neiße,2017,0
12072,Teltow-Fläming,1995,0
12072,Teltow-Fläming,1996,0
12072,Teltow-Fläming,1997,0
12072,Teltow-Fläming,1998,0
12072,Teltow-Fläming,1999,0
12072,Teltow-Fläming,2000,0
12072,Teltow-Fläming,2001,0
12072,Teltow-Fläming,2002,0
12072,Teltow-Fläming,2003,0
12072,Teltow-Fläming,2004,0
12072,Teltow-Fläming,2005,0
12072,Teltow-Fläming,2006,0
12072,Teltow-Fläming,2007,0
12072,Teltow-Fläming,2008,0
12072,Teltow-Fläming,2009,0
12072,Teltow-Fläming,2010,0
12072,Teltow-Fläming,2011,0
12072,Teltow-Fläming,2012,0
12072,Teltow-Fläming,2013,0
12072,Teltow-Fläming,2014,0
12072,Teltow-Fläming,2015,0
12072,Teltow-Fläming,2016,0
12072,Teltow-Fläming,2017,0
12073,Uckermark,1995,0
12073,Uckermark,1996,0
12073,Uckermark,1997,0
12073,Uckermark,1998,0
12073,Uckermark,1999,0
12073,Uckermark,2000,0
12073,Uckermark,2001,0
12073,Uckermark,2002,0
12073,Uckermark,2003,0
12073,Uckermark,2004,0
12073,Uckermark,2005,0
12073,Uckermark,2006,0
12073,Uckermark,2007,0
12073,Uckermark,2008,0
12073,Uckermark,2009,0
12073,Uckermark,2010,0
12073,Uckermark,2011,0
12073,Uckermark,2012,0
12073,Uckermark,2013,0
12073,Uckermark,2014,0
12073,Uckermark,2015,0
12073,Uckermark,2016,0
12073,Uckermark,2017,0
13003,"Rostock, Stadt",1995,39.8
13003,"Rostock, Stadt",1996,42.7
13003,"Rostock, Stadt",1997,47.8
13003,"Rostock, Stadt",1998,52.7
13003,"Rostock, Stadt",1999,57.2
13003,"Rostock, Stadt",2000,60.2
13003,"Rostock, Stadt",2001,61.7
13003,"Rostock, Stadt",2002,63.8
13003,"Rostock, Stadt",2003,70.4
13003,"Rostock, Stadt",2004,74.9
13003,"Rostock, Stadt",2005,73.3
13003,"Rostock, Stadt",2006,72.9
13003,"Rostock, Stadt",2007,73.1
13003,"Rostock, Stadt",2008,74.6
13003,"Rostock, Stadt",2009,77.2
13003,"Rostock, Stadt",2010,77.7
13003,"Rostock, Stadt",2011,78.5
13003,"Rostock, Stadt",2012,77
13003,"Rostock, Stadt",2013,73.4
13003,"Rostock, Stadt",2014,70.7
13003,"Rostock, Stadt",2015,69.3
13003,"Rostock, Stadt",2016,69.3
13003,"Rostock, Stadt",2017,71.8
13004,"Schwerin, Stadt",1995,0
13004,"Schwerin, Stadt",1996,0
13004,"Schwerin, Stadt",1997,0
13004,"Schwerin, Stadt",1998,0
13004,"Schwerin, Stadt",1999,0
13004,"Schwerin, Stadt",2000,0
13004,"Schwerin, Stadt",2001,0
13004,"Schwerin, Stadt",2002,0
13004,"Schwerin, Stadt",2003,0
13004,"Schwerin, Stadt",2004,0
13004,"Schwerin, Stadt",2005,0
13004,"Schwerin, Stadt",2006,0
13004,"Schwerin, Stadt",2007,0
13004,"Schwerin, Stadt",2008,0
13004,"Schwerin, Stadt",2009,0
13004,"Schwerin, Stadt",2010,2.6
13004,"Schwerin, Stadt",2011,2.2
13004,"Schwerin, Stadt",2012,1.9
13004,"Schwerin, Stadt",2013,0.2
13004,"Schwerin, Stadt",2014,0
13004,"Schwerin, Stadt",2015,0
13004,"Schwerin, Stadt",2016,0
13004,"Schwerin, Stadt",2017,7.7
13071,Mecklenburgische Seenplatte,1995,3.3
13071,Mecklenburgische Seenplatte,1996,4.1
13071,Mecklenburgische Seenplatte,1997,5
13071,Mecklenburgische Seenplatte,1998,5.5
13071,Mecklenburgische Seenplatte,1999,5.9
13071,Mecklenburgische Seenplatte,2000,6.3
13071,Mecklenburgische Seenplatte,2001,6.7
13071,Mecklenburgische Seenplatte,2002,7.1
13071,Mecklenburgische Seenplatte,2003,7
13071,Mecklenburgische Seenplatte,2004,7.2
13071,Mecklenburgische Seenplatte,2005,7.4
13071,Mecklenburgische Seenplatte,2006,7.2
13071,Mecklenburgische Seenplatte,2007,7.8
13071,Mecklenburgische Seenplatte,2008,7.5
13071,Mecklenburgische Seenplatte,2009,7.7
13071,Mecklenburgische Seenplatte,2010,7.7
13071,Mecklenburgische Seenplatte,2011,7.9
13071,Mecklenburgische Seenplatte,2012,7.9
13071,Mecklenburgische Seenplatte,2013,7.9
13071,Mecklenburgische Seenplatte,2014,8
13071,Mecklenburgische Seenplatte,2015,7.7
13071,Mecklenburgische Seenplatte,2016,7.9
13071,Mecklenburgische Seenplatte,2017,8.3
13072,Landkreis Rostock,1995,0
13072,Landkreis Rostock,1996,0
13072,Landkreis Rostock,1997,0
13072,Landkreis Rostock,1998,0
13072,Landkreis Rostock,1999,0
13072,Landkreis Rostock,2000,0
13072,Landkreis Rostock,2001,0
13072,Landkreis Rostock,2002,0
13072,Landkreis Rostock,2003,0
13072,Landkreis Rostock,2004,0.1
13072,Landkreis Rostock,2005,0.2
13072,Landkreis Rostock,2006,0.6
13072,Landkreis Rostock,2007,1.2
13072,Landkreis Rostock,2008,1.7
13072,Landkreis Rostock,2009,3.3
13072,Landkreis Rostock,2010,2.4
13072,Landkreis Rostock,2011,2.6
13072,Landkreis Rostock,2012,2.2
13072,Landkreis Rostock,2013,2
13072,Landkreis Rostock,2014,2
13072,Landkreis Rostock,2015,1.9
13072,Landkreis Rostock,2016,2.1
13072,Landkreis Rostock,2017,2.5
13073,Vorpommern-Rügen,1995,4.1
13073,Vorpommern-Rügen,1996,4.9
13073,Vorpommern-Rügen,1997,5.8
13073,Vorpommern-Rügen,1998,7
13073,Vorpommern-Rügen,1999,8.3
13073,Vorpommern-Rügen,2000,10
13073,Vorpommern-Rügen,2001,10.8
13073,Vorpommern-Rügen,2002,11
13073,Vorpommern-Rügen,2003,11.7
13073,Vorpommern-Rügen,2004,12
13073,Vorpommern-Rügen,2005,11.5
13073,Vorpommern-Rügen,2006,11
13073,Vorpommern-Rügen,2007,10.7
13073,Vorpommern-Rügen,2008,10.6
13073,Vorpommern-Rügen,2009,10.9
13073,Vorpommern-Rügen,2010,11.2
13073,Vorpommern-Rügen,2011,11.2
13073,Vorpommern-Rügen,2012,11
13073,Vorpommern-Rügen,2013,10.6
13073,Vorpommern-Rügen,2014,10
13073,Vorpommern-Rügen,2015,9.9
13073,Vorpommern-Rügen,2016,9.8
13073,Vorpommern-Rügen,2017,9.6
13074,Nordwestmecklenburg,1995,13.2
13074,Nordwestmecklenburg,1996,16.6
13074,Nordwestmecklenburg,1997,18.4
13074,Nordwestmecklenburg,1998,19.6
13074,Nordwestmecklenburg,1999,21.4
13074,Nordwestmecklenburg,2000,22.1
13074,Nordwestmecklenburg,2001,22.5
13074,Nordwestmecklenburg,2002,23.1
13074,Nordwestmecklenburg,2003,24.9
13074,Nordwestmecklenburg,2004,26.4
13074,Nordwestmecklenburg,2005,27.1
13074,Nordwestmecklenburg,2006,27.2
13074,Nordwestmecklenburg,2007,29.2
13074,Nordwestmecklenburg,2008,30.5
13074,Nordwestmecklenburg,2009,35.2
13074,Nordwestmecklenburg,2010,37.9
13074,Nordwestmecklenburg,2011,43.6
13074,Nordwestmecklenburg,2012,47.4
13074,Nordwestmecklenburg,2013,51.7
13074,Nordwestmecklenburg,2014,55
13074,Nordwestmecklenburg,2015,56
13074,Nordwestmecklenburg,2016,55.2
13074,Nordwestmecklenburg,2017,53.5
13075,Vorpommern-Greifswald,1995,17.7
13075,Vorpommern-Greifswald,1996,19
13075,Vorpommern-Greifswald,1997,20.6
13075,Vorpommern-Greifswald,1998,22.2
13075,Vorpommern-Greifswald,1999,24.3
13075,Vorpommern-Greifswald,2000,25.5
13075,Vorpommern-Greifswald,2001,27.3
13075,Vorpommern-Greifswald,2002,30.3
13075,Vorpommern-Greifswald,2003,34.3
13075,Vorpommern-Greifswald,2004,39.7
13075,Vorpommern-Greifswald,2005,41.5
13075,Vorpommern-Greifswald,2006,42.5
13075,Vorpommern-Greifswald,2007,45.6
13075,Vorpommern-Greifswald,2008,47.7
13075,Vorpommern-Greifswald,2009,49.7
13075,Vorpommern-Greifswald,2010,49.9
13075,Vorpommern-Greifswald,2011,51.7
13075,Vorpommern-Greifswald,2012,49
13075,Vorpommern-Greifswald,2013,48.1
13075,Vorpommern-Greifswald,2014,47.2
13075,Vorpommern-Greifswald,2015,45.5
13075,Vorpommern-Greifswald,2016,43.9
13075,Vorpommern-Greifswald,2017,43.2
13076,Ludwigslust-Parchim,1995,0
13076,Ludwigslust-Parchim,1996,0
13076,Ludwigslust-Parchim,1997,0
13076,Ludwigslust-Parchim,1998,0
13076,Ludwigslust-Parchim,1999,0
13076,Ludwigslust-Parchim,2000,0
13076,Ludwigslust-Parchim,2001,0
13076,Ludwigslust-Parchim,2002,0
13076,Ludwigslust-Parchim,2003,0
13076,Ludwigslust-Parchim,2004,0
13076,Ludwigslust-Parchim,2005,0
13076,Ludwigslust-Parchim,2006,0
13076,Ludwigslust-Parchim,2007,0
13076,Ludwigslust-Parchim,2008,0
13076,Ludwigslust-Parchim,2009,0
13076,Ludwigslust-Parchim,2010,0
13076,Ludwigslust-Parchim,2011,0
13076,Ludwigslust-Parchim,2012,0
13076,Ludwigslust-Parchim,2013,0
13076,Ludwigslust-Parchim,2014,0
13076,Ludwigslust-Parchim,2015,0
13076,Ludwigslust-Parchim,2016,0
13076,Ludwigslust-Parchim,2017,0
14511,"Chemnitz, Stadt",1995,16.3
14511,"Chemnitz, Stadt",1996,18.2
14511,"Chemnitz, Stadt",1997,18.4
14511,"Chemnitz, Stadt",1998,19.5
14511,"Chemnitz, Stadt",1999,22.8
14511,"Chemnitz, Stadt",2000,27.3
14511,"Chemnitz, Stadt",2001,32.2
14511,"Chemnitz, Stadt",2002,36.1
14511,"Chemnitz, Stadt",2003,39
14511,"Chemnitz, Stadt",2004,40.9
14511,"Chemnitz, Stadt",2005,40.7
14511,"Chemnitz, Stadt",2006,41.2
14511,"Chemnitz, Stadt",2007,43
14511,"Chemnitz, Stadt",2008,42
14511,"Chemnitz, Stadt",2009,41.3
14511,"Chemnitz, Stadt",2010,41.3
14511,"Chemnitz, Stadt",2011,44.2
14511,"Chemnitz, Stadt",2012,43.8
14511,"Chemnitz, Stadt",2013,45.1
14511,"Chemnitz, Stadt",2014,46.3
14511,"Chemnitz, Stadt",2015,45.9
14511,"Chemnitz, Stadt",2016,44.2
14511,"Chemnitz, Stadt",2017,42.5
14521,Erzgebirgskreis,1995,0.3
14521,Erzgebirgskreis,1996,0.3
14521,Erzgebirgskreis,1997,0.3
14521,Erzgebirgskreis,1998,0.3
14521,Erzgebirgskreis,1999,0.3
14521,Erzgebirgskreis,2000,0.3
14521,Erzgebirgskreis,2001,0.3
14521,Erzgebirgskreis,2002,0.4
14521,Erzgebirgskreis,2003,0.4
14521,Erzgebirgskreis,2004,0.4
14521,Erzgebirgskreis,2005,0.5
14521,Erzgebirgskreis,2006,0.4
14521,Erzgebirgskreis,2007,0.5
14521,Erzgebirgskreis,2008,0.5
14521,Erzgebirgskreis,2009,0.5
14521,Erzgebirgskreis,2010,0.5
14521,Erzgebirgskreis,2011,0.5
14521,Erzgebirgskreis,2012,0.5
14521,Erzgebirgskreis,2013,0.5
14521,Erzgebirgskreis,2014,0.5
14521,Erzgebirgskreis,2015,0.5
14521,Erzgebirgskreis,2016,0.4
14521,Erzgebirgskreis,2017,0.5
14522,Mittelsachsen,1995,12.2
14522,Mittelsachsen,1996,12.6
14522,Mittelsachsen,1997,13.6
14522,Mittelsachsen,1998,14.4
14522,Mittelsachsen,1999,15.6
14522,Mittelsachsen,2000,17.5
14522,Mittelsachsen,2001,20
14522,Mittelsachsen,2002,21.9
14522,Mittelsachsen,2003,24.2
14522,Mittelsachsen,2004,26.1
14522,Mittelsachsen,2005,27.3
14522,Mittelsachsen,2006,28.5
14522,Mittelsachsen,2007,29.9
14522,Mittelsachsen,2008,30.7
14522,Mittelsachsen,2009,32.5
14522,Mittelsachsen,2010,34.3
14522,Mittelsachsen,2011,36.1
14522,Mittelsachsen,2012,36.1
14522,Mittelsachsen,2013,36.9
14522,Mittelsachsen,2014,37.5
14522,Mittelsachsen,2015,37.9
14522,Mittelsachsen,2016,37.2
14522,Mittelsachsen,2017,36.3
14523,Vogtlandkreis,1995,0.1
14523,Vogtlandkreis,1996,0.2
14523,Vogtlandkreis,1997,0.4
